_id,deviceId,ts,sampleCount,temp.avg,temp.min,temp.max,temp.last,humidity.avg,humidity.min,humidity.max,humidity.last,sound.avg,sound.max,sound.last,sound.event,comfort.avg,comfort.last,motion.samplesActive,motion.durationMs,light.avg,light.last,soundHist.QUIET,soundHist.LIGHT_ACTIVITY,soundHist.RESTLESS,soundHist.CRYING,lastRaw.temperature,lastRaw.humidity,lastRaw.sound_level,lastRaw.sound_event,lastRaw.motion,lastRaw.motion_duration,lastRaw.light,lastRaw.comfort
69eb6c34d60a223606360959,ESP32_GREENHOUSE_01,2026-04-24T13:12:20.869Z,15,31.48,31,31.9,31.4,62,62,62,62,418.6,1023,176,CRYING,44,54,0,0,281.4,281,0,0,0,15,31.4,62,176,CRYING,0,0,281,54
69eb6c52d60a22360636095a,ESP32_GREENHOUSE_01,2026-04-24T13:12:50.882Z,15,31.44,31,31.8,31.4,62.07,62,63,62,568.6,1023,621,CRYING,38.1,36,0,0,278.9,279,0,0,0,15,31.4,62,621,CRYING,0,0,279,36
69eb6c70d60a22360636095b,ESP32_GREENHOUSE_01,2026-04-24T13:13:20.891Z,15,31.41,31,31.9,31.5,62.8,62,63,63,500.8,940,217,CRYING,40.5,51,0,0,281.3,280,0,0,0,15,31.5,63,217,CRYING,0,0,280,51
69eb6c8ed60a22360636095c,ESP32_GREENHOUSE_01,2026-04-24T13:13:50.900Z,15,31.48,31,31.8,31,62.93,62,63,63,657.2,1023,806,CRYING,34.1,30,0,0,280.9,280,0,0,0,15,31,63,806,CRYING,0,0,280,30
69eb6cacd60a22360636095d,ESP32_GREENHOUSE_01,2026-04-24T13:14:20.905Z,15,31.49,31.1,31.9,31.1,63,63,63,63,457.1,1023,630,CRYING,41.8,36,0,0,279.8,281,0,0,0,15,31.1,63,630,CRYING,0,0,281,36
69eb6ccad60a22360636095e,ESP32_GREENHOUSE_01,2026-04-24T13:14:50.912Z,15,31.47,31,31.9,31.7,63,63,63,63,586.5,1023,963,CRYING,36.7,21,0,0,281.2,281,0,0,0,15,31.7,63,963,CRYING,0,0,281,21
69eb6ce8d60a22360636095f,ESP32_GREENHOUSE_01,2026-04-24T13:15:20.914Z,14,31.49,31.2,31.9,31.4,63,63,63,63,647.4,1023,148,CRYING,34.4,54,0,0,281.1,281,0,0,0,14,31.4,63,148,CRYING,0,0,281,54
69eb6d06d60a223606360960,ESP32_GREENHOUSE_01,2026-04-24T13:15:50.921Z,15,31.56,31.2,31.8,31.2,63,63,63,63,535,1023,1019,CRYING,38.7,21,0,0,280.7,277,0,0,0,15,31.2,63,1019,CRYING,0,0,277,21
69eb6d24d60a223606360961,ESP32_GREENHOUSE_01,2026-04-24T13:16:20.927Z,15,31.4,31,31.9,31.2,63,63,63,63,816.3,1023,1023,CRYING,28.1,21,0,0,280.7,281,0,0,0,15,31.2,63,1023,CRYING,0,0,281,21
69eb6d42d60a223606360962,ESP32_GREENHOUSE_01,2026-04-24T13:16:50.941Z,15,31.45,31,31.8,31.1,63,63,63,63,658.3,1023,624,CRYING,33.9,36,0,0,279.5,278,0,0,0,15,31.1,63,624,CRYING,0,0,278,36
69eb6d60d60a223606360963,ESP32_GREENHOUSE_01,2026-04-24T13:17:20.942Z,15,31.52,31.1,31.9,31.2,63.47,63,64,64,559.3,1023,159,CRYING,37.5,54,0,0,280.5,281,0,0,0,15,31.2,64,159,CRYING,0,0,281,54
69eb6d7ed60a223606360964,ESP32_GREENHOUSE_01,2026-04-24T13:17:50.953Z,15,31.44,31.1,31.9,31.2,63.8,63,64,63,343.6,1023,424,CRYING,46,44,0,0,281.5,282,0,0,0,15,31.2,63,424,CRYING,0,0,282,44
69eb6d9cd60a223606360965,ESP32_GREENHOUSE_01,2026-04-24T13:18:20.952Z,15,31.43,31,31.8,31.4,63.2,63,64,64,823.5,1023,1023,CRYING,27.5,19,0,0,281.9,282,0,0,0,15,31.4,64,1023,CRYING,0,0,282,19
69eb6dbad60a223606360966,ESP32_GREENHOUSE_01,2026-04-24T13:18:50.967Z,15,31.45,31,31.9,31,63.67,63,64,63,626.1,1023,152,CRYING,34.8,55,0,0,282,282,0,0,0,15,31,63,152,CRYING,0,0,282,55
69eb6dd8d60a223606360967,ESP32_GREENHOUSE_01,2026-04-24T13:19:20.974Z,14,31.59,31,31.9,31.3,63.07,63,64,63,588.3,1023,123,CRYING,36.4,55,0,0,282.2,283,0,0,0,14,31.3,63,123,CRYING,0,0,283,55
69eb6df6d60a223606360968,ESP32_GREENHOUSE_01,2026-04-24T13:19:50.987Z,15,31.41,31.1,31.7,31.2,63,63,63,63,543.5,1023,979,CRYING,38.7,22,0,0,282.8,283,0,0,0,15,31.2,63,979,CRYING,0,0,283,22
69eb6e15d60a223606360969,ESP32_GREENHOUSE_01,2026-04-24T13:20:21.000Z,15,31.47,31.2,31.8,31.3,63,63,63,63,488.7,1023,1023,CRYING,40.7,20,0,0,282.9,283,0,0,0,15,31.3,63,1023,CRYING,0,0,283,20
69eb6e33d60a22360636096a,ESP32_GREENHOUSE_01,2026-04-24T13:20:51.002Z,15,31.39,31.1,31.8,31.4,63,63,63,63,408.7,1023,91,CRYING,43.9,56,0,0,282.7,283,0,0,0,15,31.4,63,91,CRYING,0,0,283,56
69eb6e51d60a22360636096b,ESP32_GREENHOUSE_01,2026-04-24T13:21:21.005Z,15,31.51,31.1,31.9,31.4,63,63,63,63,512.6,944,944,CRYING,39.7,23,0,0,281.7,282,0,0,0,15,31.4,63,944,CRYING,0,0,282,23
69eb6e6fd60a22360636096c,ESP32_GREENHOUSE_01,2026-04-24T13:21:51.008Z,15,31.35,31,31.7,31.7,63,63,63,63,671.5,1023,380,CRYING,33.9,44,0,0,281.9,283,0,0,0,15,31.7,63,380,CRYING,0,0,283,44
69eb6e8dd60a22360636096d,ESP32_GREENHOUSE_01,2026-04-24T13:22:21.013Z,15,31.43,31.1,31.8,31.2,63,63,63,63,619.2,1023,500,CRYING,35.6,41,0,0,282.3,283,0,0,0,15,31.2,63,500,CRYING,0,0,283,41
69eb6eabd60a22360636096e,ESP32_GREENHOUSE_01,2026-04-24T13:22:51.013Z,15,31.47,31.1,31.9,31.4,63,63,63,63,698.1,1023,212,CRYING,32.4,52,0,0,283.1,283,0,0,0,15,31.4,63,212,CRYING,0,0,283,52
69eb6ec9d60a22360636096f,ESP32_GREENHOUSE_01,2026-04-24T13:23:21.021Z,15,31.57,31.2,31.9,31.8,63,63,63,63,588.2,1023,731,CRYING,36.5,30,0,0,282,281,0,0,0,15,31.8,63,731,CRYING,0,0,281,30
69eb6ee7d60a223606360970,ESP32_GREENHOUSE_01,2026-04-24T13:23:51.030Z,14,31.69,31.4,31.9,31.4,63,63,63,63,641.6,1023,846,CRYING,34.1,27,0,0,282,283,0,0,0,14,31.4,63,846,CRYING,0,0,283,27
69eb6f05d60a223606360971,ESP32_GREENHOUSE_01,2026-04-24T13:24:21.043Z,15,31.47,31,31.9,31.7,63,63,63,63,514.4,1023,838,CRYING,39.5,26,0,0,282.8,283,0,0,0,15,31.7,63,838,CRYING,0,0,283,26
69eb6f23d60a223606360972,ESP32_GREENHOUSE_01,2026-04-24T13:24:51.044Z,15,31.43,31.1,31.9,31.1,63,63,63,63,430.6,1023,94,CRYING,43,57,0,0,283.3,284,0,0,0,15,31.1,63,94,CRYING,0,0,284,57
69eb6f41d60a223606360973,ESP32_GREENHOUSE_01,2026-04-24T13:25:21.054Z,15,31.48,31,31.9,31.8,63,63,63,63,513.3,1023,1023,CRYING,39.7,19,0,0,283.9,283,0,0,0,15,31.8,63,1023,CRYING,0,0,283,19
69eb6f5fd60a223606360974,ESP32_GREENHOUSE_01,2026-04-24T13:25:51.066Z,15,31.51,31,31.9,31.7,63,63,63,63,446.4,919,238,CRYING,42.3,50,0,0,280.9,282,0,0,0,15,31.7,63,238,CRYING,0,0,282,50
69eb6f7dd60a223606360975,ESP32_GREENHOUSE_01,2026-04-24T13:26:21.068Z,15,31.49,31,31.9,31.5,63,63,63,63,672.4,1023,827,CRYING,33.4,27,0,0,282.9,282,0,0,0,15,31.5,63,827,CRYING,0,0,282,27
69eb6f9bd60a223606360976,ESP32_GREENHOUSE_01,2026-04-24T13:26:51.075Z,15,31.49,31.2,31.9,31.4,63,63,63,63,501.8,1023,365,CRYING,40.1,46,0,0,282.5,281,0,0,0,15,31.4,63,365,CRYING,0,0,281,46
69eb6fb9d60a223606360977,ESP32_GREENHOUSE_01,2026-04-24T13:27:21.075Z,14,31.44,31.1,31.8,31.8,63,63,63,63,684.6,1023,1023,CRYING,33.1,19,0,0,280.7,278,0,0,0,14,31.8,63,1023,CRYING,0,0,278,19
69eb6fd7d60a223606360978,ESP32_GREENHOUSE_01,2026-04-24T13:27:51.084Z,15,31.37,31,31.9,31.5,63.53,63,64,64,813.1,1023,898,CRYING,27.9,24,0,0,280,282,0,0,0,15,31.5,64,898,CRYING,0,0,282,24
69eb6ff5d60a223606360979,ESP32_GREENHOUSE_01,2026-04-24T13:28:21.086Z,15,31.61,31.2,31.9,31.8,63,63,63,63,764,1023,1023,CRYING,29.6,19,0,0,281.8,281,0,0,0,15,31.8,63,1023,CRYING,0,0,281,19
69eb7013d60a22360636097a,ESP32_GREENHOUSE_01,2026-04-24T13:28:51.090Z,15,31.49,31,31.9,31.5,63,63,63,63,610.5,1023,582,CRYING,35.9,37,0,0,282.5,283,0,0,0,15,31.5,63,582,CRYING,0,0,283,37
69eb7031d60a22360636097b,ESP32_GREENHOUSE_01,2026-04-24T13:29:21.092Z,15,31.51,31,31.8,31,63,63,63,63,719.1,1023,1023,CRYING,31.5,21,0,0,282.7,282,0,0,0,15,31,63,1023,CRYING,0,0,282,21
69eb704fd60a22360636097c,ESP32_GREENHOUSE_01,2026-04-24T13:29:51.101Z,15,31.49,31,31.9,31.8,63,63,63,63,650.4,1023,254,CRYING,34.1,49,0,0,282.7,283,0,0,0,15,31.8,63,254,CRYING,0,0,283,49
69eb706dd60a22360636097d,ESP32_GREENHOUSE_01,2026-04-24T13:30:21.102Z,15,31.47,31,31.9,31.4,63,63,63,63,722.8,1023,429,CRYING,31.4,43,0,0,282.1,283,0,0,0,15,31.4,63,429,CRYING,0,0,283,43
69eb708bd60a22360636097e,ESP32_GREENHOUSE_01,2026-04-24T13:30:51.107Z,14,31.58,31,31.9,31.7,63,63,63,63,418.1,1023,264,CRYING,43.1,49,0,0,283.3,282,0,0,0,14,31.7,63,264,CRYING,0,0,282,49
69eb70a9d60a22360636097f,ESP32_GREENHOUSE_01,2026-04-24T13:31:21.115Z,15,31.47,31.1,31.9,31.3,63,63,63,63,542.7,1023,404,CRYING,38.5,44,0,0,280.4,281,0,0,0,15,31.3,63,404,CRYING,0,0,281,44
69eb70c7d60a223606360980,ESP32_GREENHOUSE_01,2026-04-24T13:31:51.131Z,15,31.42,31,31.9,31,63,63,63,63,667.7,1023,699,CRYING,33.9,34,0,0,280.5,281,0,0,0,15,31,63,699,CRYING,0,0,281,34
69eb70e5d60a223606360981,ESP32_GREENHOUSE_01,2026-04-24T13:32:21.143Z,15,31.37,31,31.9,31.7,63,63,63,63,463.5,1023,391,CRYING,41.8,44,0,0,281.8,282,0,0,0,15,31.7,63,391,CRYING,0,0,282,44
69eb7103d60a223606360982,ESP32_GREENHOUSE_01,2026-04-24T13:32:51.158Z,15,31.35,31,31.9,31.1,63,63,63,63,815.3,1023,139,CRYING,28.2,55,0,0,281.9,282,0,0,0,15,31.1,63,139,CRYING,0,0,282,55
69eb7121d60a223606360983,ESP32_GREENHOUSE_01,2026-04-24T13:33:21.165Z,15,31.39,31,31.9,31.2,63,63,63,63,629.3,1023,609,CRYING,35.5,37,0,0,279.9,280,0,0,0,15,31.2,63,609,CRYING,0,0,280,37
69eb713fd60a223606360984,ESP32_GREENHOUSE_01,2026-04-24T13:33:51.182Z,15,31.3,31,31.5,31,63,63,63,63,530.9,813,575,CRYING,39.4,39,0,0,280.3,280,0,0,0,15,31,63,575,CRYING,0,0,280,39
69eb715dd60a223606360985,ESP32_GREENHOUSE_01,2026-04-24T13:34:21.192Z,15,31.41,31,31.9,31.5,63,63,63,63,537.8,1023,720,CRYING,38.9,32,0,0,280.4,281,0,0,0,15,31.5,63,720,CRYING,0,0,281,32
69eb717bd60a223606360986,ESP32_GREENHOUSE_01,2026-04-24T13:34:51.200Z,14,31.48,31,31.8,31.4,63,63,63,63,440.6,1023,241,CRYING,42.5,51,0,0,281.6,282,0,0,0,14,31.4,63,241,CRYING,0,0,282,51
69eb7199d60a223606360987,ESP32_GREENHOUSE_01,2026-04-24T13:35:21.204Z,15,31.41,31,31.9,31,63,63,63,63,516,1023,735,CRYING,39.7,32,0,0,281.5,281,0,0,0,15,31,63,735,CRYING,0,0,281,32
69eb71b7d60a223606360988,ESP32_GREENHOUSE_01,2026-04-24T13:35:51.212Z,15,31.41,31,31.9,31.1,63,63,63,63,639.1,1023,307,CRYING,34.9,49,0,0,282.8,283,0,0,0,15,31.1,63,307,CRYING,0,0,283,49
69eb71d5d60a223606360989,ESP32_GREENHOUSE_01,2026-04-24T13:36:21.224Z,15,31.36,31,31.9,31.7,63,63,63,63,581.4,1023,406,CRYING,37.4,43,0,0,280.5,280,0,0,0,15,31.7,63,406,CRYING,0,0,280,43
69eb71f3d60a22360636098a,ESP32_GREENHOUSE_01,2026-04-24T13:36:51.229Z,15,31.54,31.2,31.9,31.8,63,63,63,63,670,1023,1023,CRYING,33.4,19,0,0,281.2,281,0,0,0,15,31.8,63,1023,CRYING,0,0,281,19
69eb7211d60a22360636098b,ESP32_GREENHOUSE_01,2026-04-24T13:37:21.242Z,15,31.45,31,31.9,31.5,63,63,63,63,718,1023,1023,CRYING,31.9,20,0,0,280.6,277,0,0,0,15,31.5,63,1023,CRYING,0,0,277,20
69eb722fd60a22360636098c,ESP32_GREENHOUSE_01,2026-04-24T13:37:51.242Z,15,31.45,31,31.9,31.6,63.8,63,64,64,733.3,1023,796,CRYING,30.5,28,0,0,276.6,278,0,0,0,15,31.6,64,796,CRYING,0,0,278,28
69eb724dd60a22360636098d,ESP32_GREENHOUSE_01,2026-04-24T13:38:21.243Z,15,31.49,31,31.9,31.9,64,64,64,64,613.9,1023,134,CRYING,34.9,53,0,0,276.7,279,0,0,0,15,31.9,64,134,CRYING,0,0,279,53
69eb726bd60a22360636098e,ESP32_GREENHOUSE_01,2026-04-24T13:38:51.257Z,14,31.51,31,31.9,31.3,64,64,64,64,753.3,1023,1023,CRYING,29.6,20,0,0,278,277,0,0,0,14,31.3,64,1023,CRYING,0,0,277,20
69eb7289d60a22360636098f,ESP32_GREENHOUSE_01,2026-04-24T13:39:21.262Z,15,31.33,31,31.9,31,64,64,64,64,860.5,1023,1023,CRYING,25.8,20,0,0,267.9,133,0,0,0,15,31,64,1023,CRYING,0,0,133,20
69eb72a7d60a223606360991,ESP32_GREENHOUSE_01,2026-04-24T13:39:51.276Z,15,31.3,31,31.7,31.4,64,64,64,64,621.8,1023,779,CRYING,35.2,29,2,0,279.4,283,0,0,0,15,31.4,64,779,CRYING,1,0,283,29
69eb72c5d60a223606360993,ESP32_GREENHOUSE_01,2026-04-24T13:40:21.283Z,15,31.25,31,31.9,31.2,63.8,63,64,63,558.9,1023,1023,CRYING,38.1,21,2,0,283.7,283,0,0,0,15,31.2,63,1023,CRYING,0,0,283,21
69eb72e3d60a223606360994,ESP32_GREENHOUSE_01,2026-04-24T13:40:51.294Z,15,31.39,31,31.9,31.8,63.87,63,64,64,576.7,1023,136,CRYING,37,53,0,0,282,285,0,0,0,15,31.8,64,136,CRYING,0,0,285,53
69eb7301d60a223606360995,ESP32_GREENHOUSE_01,2026-04-24T13:41:21.307Z,15,31.41,31,31.9,31.2,64,64,64,64,162.9,335,335,CRYING,52.9,47,0,0,286.5,287,0,0,0,15,31.2,64,335,CRYING,0,0,287,47
69eb731fd60a223606360996,ESP32_GREENHOUSE_01,2026-04-24T13:41:51.312Z,15,31.45,31,31.9,31.2,63.07,63,64,63,157.9,275,142,CRYING,53.7,55,0,0,286.8,286,0,0,0,15,31.2,63,142,CRYING,0,0,286,55
69eb733dd60a223606360997,ESP32_GREENHOUSE_01,2026-04-24T13:42:21.318Z,14,31.44,31.2,31.7,31.5,63,63,63,63,222.9,1023,1023,CRYING,51.1,20,0,0,285.5,281,0,0,0,14,31.5,63,1023,CRYING,0,0,281,20
69eb735bd60a223606360998,ESP32_GREENHOUSE_01,2026-04-24T13:42:51.323Z,15,31.37,31,31.7,31.3,63,63,63,63,285.6,1023,209,CRYING,49,52,0,0,260.4,284,0,0,0,15,31.3,63,209,CRYING,0,0,284,52
69eb7379d60a223606360999,ESP32_GREENHOUSE_01,2026-04-24T13:43:21.327Z,15,31.37,31,31.8,31,63,63,63,63,244.7,1023,102,CRYING,50.5,57,0,0,283,282,0,0,0,15,31,63,102,CRYING,0,0,282,57
69eb7397d60a22360636099c,ESP32_GREENHOUSE_01,2026-04-24T13:43:51.341Z,15,31.37,31,31.9,31,63,63,63,63,194.7,503,98,CRYING,52.4,57,3,0,319.1,337,0,0,0,15,31,63,98,CRYING,0,0,337,57
69eb73b5d60a22360636099d,ESP32_GREENHOUSE_01,2026-04-24T13:44:21.356Z,15,31.47,31.1,31.8,31.6,63,63,63,63,366,1023,103,CRYING,45.5,55,0,0,336.7,336,0,0,0,15,31.6,63,103,CRYING,0,0,336,55
69eb73d3d60a22360636099e,ESP32_GREENHOUSE_01,2026-04-24T13:44:51.366Z,15,31.39,31,31.9,31.6,63.07,63,64,63,269.5,772,155,CRYING,49.3,53,0,0,337.1,338,0,0,0,15,31.6,63,155,CRYING,0,0,338,53
69eb73f1d60a22360636099f,ESP32_GREENHOUSE_01,2026-04-24T13:45:21.367Z,15,31.51,31.1,31.9,31.5,63,63,63,63,253.9,899,899,CRYING,49.7,25,0,0,337.1,337,0,0,0,15,31.5,63,899,CRYING,0,0,337,25
69eb740fd60a2236063609a0,ESP32_GREENHOUSE_01,2026-04-24T13:45:51.373Z,15,31.47,31.1,31.8,31.5,63,63,63,63,308.5,810,136,CRYING,47.7,54,0,0,336.9,338,0,0,0,15,31.5,63,136,CRYING,0,0,338,54
69eb742dd60a2236063609a1,ESP32_GREENHOUSE_01,2026-04-24T13:46:21.388Z,14,31.52,31,31.9,31.1,63,63,63,63,271.5,971,373,CRYING,48.9,46,0,0,336.9,337,0,0,0,14,31.1,63,373,CRYING,0,0,337,46
69eb744bd60a2236063609a2,ESP32_GREENHOUSE_01,2026-04-24T13:46:51.398Z,15,31.45,31,31.8,31.6,63,63,63,63,232.5,637,105,CRYING,50.7,55,0,0,337,337,0,0,0,15,31.6,63,105,CRYING,0,0,337,55
69eb7469d60a2236063609a3,ESP32_GREENHOUSE_01,2026-04-24T13:47:21.401Z,15,31.44,31,31.9,31.2,63,63,63,63,269.7,900,91,CRYING,49.4,57,0,0,336.9,337,0,0,0,15,31.2,63,91,CRYING,0,0,337,57
69eb7487d60a2236063609a4,ESP32_GREENHOUSE_01,2026-04-24T13:47:51.415Z,15,31.41,31,31.8,31.5,63,63,63,63,191.1,1023,92,CRYING,52.4,56,0,0,336.7,337,0,0,0,15,31.5,63,92,CRYING,0,0,337,56
69eb74a5d60a2236063609a5,ESP32_GREENHOUSE_01,2026-04-24T13:48:21.432Z,15,31.51,31,31.9,31.3,63,63,63,63,254.7,821,118,CRYING,49.7,56,0,0,336,334,0,0,0,15,31.3,63,118,CRYING,0,0,334,56
69eb74c3d60a2236063609a6,ESP32_GREENHOUSE_01,2026-04-24T13:48:51.432Z,15,31.5,31,31.9,31.9,62.93,62,63,63,124.4,319,98,CRYING,54.9,55,0,0,337.1,337,0,0,0,15,31.9,63,98,CRYING,0,0,337,55
69eb74e1d60a2236063609a7,ESP32_GREENHOUSE_01,2026-04-24T13:49:21.433Z,15,31.44,31,31.7,31.4,62.93,62,63,63,159.7,484,109,CRYING,53.7,56,0,0,338.5,339,0,0,0,15,31.4,63,109,CRYING,0,0,339,56
69eb74ffd60a2236063609a8,ESP32_GREENHOUSE_01,2026-04-24T13:49:51.439Z,15,31.57,31,31.9,31.8,63,63,63,63,150.8,232,105,CRYING,53.5,55,0,0,338.5,339,0,0,0,15,31.8,63,105,CRYING,0,0,339,55
69eb751dd60a2236063609a9,ESP32_GREENHOUSE_01,2026-04-24T13:50:21.442Z,14,31.66,31.1,31.9,31.9,62.57,62,63,62,137.9,169,164,CRYING,54.2,53,0,0,338.6,339,0,0,0,14,31.9,62,164,CRYING,0,0,339,53
69eb753bd60a2236063609aa,ESP32_GREENHOUSE_01,2026-04-24T13:50:51.448Z,15,31.41,31,31.7,31.6,62,62,62,62,112.3,139,122,CRYING,56.1,55,0,0,338.8,339,0,0,0,15,31.6,62,122,CRYING,0,0,339,55
69eb7559d60a2236063609ab,ESP32_GREENHOUSE_01,2026-04-24T13:51:21.452Z,15,31.48,31,31.8,31.5,62,62,62,62,157.9,304,104,CRYING,54.2,56,0,0,338.6,339,0,0,0,15,31.5,62,104,CRYING,0,0,339,56
69eb7577d60a2236063609ac,ESP32_GREENHOUSE_01,2026-04-24T13:51:51.456Z,15,31.37,31,31.9,31.7,62,62,62,62,107.6,169,93,CRYING,56.6,56,0,0,338.3,340,0,0,0,15,31.7,62,93,CRYING,0,0,340,56
69eb7595d60a2236063609ad,ESP32_GREENHOUSE_01,2026-04-24T13:52:21.472Z,15,31.44,31,31.8,31.2,62,62,62,62,132.3,367,110,CRYING,55.4,57,0,0,338.1,338,0,0,0,15,31.2,62,110,CRYING,0,0,338,57
69eb75b3d60a2236063609ae,ESP32_GREENHOUSE_01,2026-04-24T13:52:51.477Z,15,31.33,31,31.7,31.2,62,62,62,62,116.1,170,170,CRYING,56.2,54,0,0,338.3,338,0,0,0,15,31.2,62,170,CRYING,0,0,338,54
69eb75d1d60a2236063609af,ESP32_GREENHOUSE_01,2026-04-24T13:53:21.480Z,15,31.44,31,31.9,31.6,62,62,62,62,129.3,172,127,CRYING,55.3,55,0,0,338.3,338,0,0,0,15,31.6,62,127,CRYING,0,0,338,55
69eb75efd60a2236063609b0,ESP32_GREENHOUSE_01,2026-04-24T13:53:51.485Z,14,31.44,31,31.9,31.1,62,62,62,62,125.8,182,95,CRYING,55.6,58,0,0,338.4,339,0,0,0,14,31.1,62,95,CRYING,0,0,339,58
69eb760dd60a2236063609b1,ESP32_GREENHOUSE_01,2026-04-24T13:54:21.485Z,15,31.41,31.1,31.9,31.9,62,62,62,62,130.3,235,81,CRYING,55.4,56,0,0,338.4,338,0,0,0,15,31.9,62,81,CRYING,0,0,338,56
69eb762bd60a2236063609b2,ESP32_GREENHOUSE_01,2026-04-24T13:54:51.490Z,15,31.37,31,31.8,31.2,62,62,62,62,103.3,201,99,CRYING,56.7,57,0,0,338.2,338,0,0,0,15,31.2,62,99,CRYING,0,0,338,57
69eb7649d60a2236063609b4,ESP32_GREENHOUSE_01,2026-04-24T13:55:21.495Z,15,31.39,31,31.9,31.3,62,62,62,62,115,180,98,CRYING,56,57,0,0,338.5,338,0,0,0,12,31.3,62,98,Quiet,0,0,338,57
69eb7667d60a2236063609b5,ESP32_GREENHOUSE_01,2026-04-24T13:55:51.500Z,15,31.44,31,31.8,31,62,62,62,62,88.8,152,152,Quiet,57.1,56,0,0,338.3,338,0,0,0,0,31,62,152,Quiet,0,0,338,56
69eb7685d60a2236063609b7,ESP32_GREENHOUSE_01,2026-04-24T13:56:21.510Z,15,31.51,31,31.9,31.9,62,62,62,62,168.4,291,256,Quiet,53.7,49,0,0,338.2,338,0,0,0,0,31.9,62,256,Light Activity,0,0,338,49
69eb76a3d60a2236063609bd,ESP32_GREENHOUSE_01,2026-04-24T13:56:51.512Z,15,31.5,31,31.9,31.1,62,62,62,62,168.5,350,142,Quiet,53.7,56,0,0,338.3,339,0,0,0,0,31.1,62,142,Quiet,0,0,339,56
69eb76c1d60a2236063609c2,ESP32_GREENHOUSE_01,2026-04-24T13:57:21.515Z,15,31.43,31,31.9,31.7,62,62,62,62,167.5,300,178,Quiet,53.9,53,0,0,338.3,338,0,0,0,0,31.7,62,178,Quiet,0,0,338,53
69eb76dfd60a2236063609cb,ESP32_GREENHOUSE_01,2026-04-24T13:57:51.536Z,14,31.44,31,31.8,31,62,62,62,62,199,325,299,Quiet,52.6,50,0,0,338.2,338,0,0,0,1,31,62,299,Restless,0,0,338,50
69eb76fdd60a2236063609d1,ESP32_GREENHOUSE_01,2026-04-24T13:58:21.543Z,15,31.52,31,31.9,31.4,62,62,62,62,170,320,111,Quiet,53.7,56,0,0,338.1,338,0,0,0,0,31.4,62,111,Quiet,0,0,338,56
69eb771bd60a2236063609d4,ESP32_GREENHOUSE_01,2026-04-24T13:58:51.543Z,15,31.3,31,31.7,31,62,62,62,62,129.3,258,84,Quiet,55.7,58,0,0,338,338,0,0,0,0,31,62,84,Quiet,0,0,338,58
69eb7739d60a2236063609d5,ESP32_GREENHOUSE_01,2026-04-24T13:59:21.552Z,15,31.45,31,31.9,31.4,62,62,62,62,84.2,107,81,Quiet,57.1,57,0,0,338.3,338,0,0,0,0,31.4,62,81,Quiet,0,0,338,57
69eb7757d60a2236063609d6,ESP32_GREENHOUSE_01,2026-04-24T13:59:51.552Z,15,31.45,31,31.8,31.2,62,62,62,62,118.3,218,90,Quiet,55.7,58,0,0,338.1,338,0,0,0,0,31.2,62,90,Quiet,0,0,338,58
69eb7775d60a2236063609d7,ESP32_GREENHOUSE_01,2026-04-24T14:00:21.559Z,15,31.55,31,31.9,31.4,62,62,62,62,101.3,209,149,Quiet,56.2,55,0,0,338.2,338,0,0,0,0,31.4,62,149,Quiet,0,0,338,55
69eb7793d60a2236063609dc,ESP32_GREENHOUSE_01,2026-04-24T14:00:51.561Z,15,31.53,31.1,31.9,31.4,62,62,62,62,187.3,584,151,Quiet,52.8,55,0,0,337.4,337,0,0,0,0,31.4,62,151,Quiet,0,0,337,55
69eb77b1d60a2236063609e4,ESP32_GREENHOUSE_01,2026-04-24T14:01:21.568Z,14,31.34,31,31.9,31,61.93,61,62,62,235.6,593,184,Quiet,51.8,55,0,0,337,337,0,0,0,1,31,62,184,Quiet,0,0,337,55
69eb77cfd60a2236063609ee,ESP32_GREENHOUSE_01,2026-04-24T14:01:51.583Z,15,31.49,31.1,31.9,31.8,61.8,61,62,62,166.3,321,250,Quiet,54,50,0,0,337,337,0,0,0,1,31.8,62,250,Light Activity,0,0,337,50
69eb77edd60a2236063609f6,ESP32_GREENHOUSE_01,2026-04-24T14:02:21.591Z,15,31.39,31,31.8,31.1,61.4,61,62,61,213.3,634,103,Quiet,52.6,58,0,0,337,337,0,0,0,3,31.1,61,103,Quiet,0,0,337,58
69eb780bd60a223606360a01,ESP32_GREENHOUSE_01,2026-04-24T14:02:51.591Z,15,31.39,31,31.8,31.7,61.8,61,62,62,160.3,300,134,Quiet,54.4,55,0,0,337,337,0,0,0,0,31.7,62,134,Quiet,0,0,337,55
69eb7829d60a223606360a0c,ESP32_GREENHOUSE_01,2026-04-24T14:03:21.591Z,15,31.51,31.1,31.9,31.4,62,62,62,62,272.4,615,589,Light Activity,49.7,38,0,0,337,337,0,0,0,0,31.4,62,589,Restless,0,0,337,38
69eb7847d60a223606360a17,ESP32_GREENHOUSE_01,2026-04-24T14:03:51.601Z,15,31.53,31,31.9,31.9,62,62,62,62,298.4,660,97,Quiet,48.6,55,0,0,337,337,0,0,0,4,31.9,62,97,Quiet,0,0,337,55
69eb7865d60a223606360a21,ESP32_GREENHOUSE_01,2026-04-24T14:04:21.603Z,15,31.45,31.1,31.8,31.6,62,62,62,62,258.5,424,247,Quiet,50.5,50,0,0,337,337,0,0,0,1,31.6,62,247,Light Activity,0,0,337,50
